action,event_pk,rn,date,work_area,organization,project,survey,sampling_bout,site_id,lat,long,gather_lat,gather_long,collection_method,line_out_depth,pressure_transducer_depth,volume,collected,preserved,analyzed,lab_technician,project_specific_id,hakai_id,is_blank,is_solid_standard,filter_size_mm,filter_type,acetone_volume_ml,flurometer_serial_no,calibration,acid_ratio_correction_factor,acid_coefficient,calibration_slope,before_acid,after_acid,acid_flag,dilution_factor,chla,chla_flag,chla_final,phaeo,phaeo_flag,phaeo_final,analyzing_lab,row_flag,quality_level,comments,quality_log
,380541,1,2018-05-07,QUADRA,HAKAI,OCEANOGRAPHY,QOMD,2,QU29,50.2536000000001,-125.1885,50.25472893,-125.18955368,,10,,250,2018-05-07T17:28:08.000Z,2018-05-07T17:42:30.000Z,2018-06-05T18:29:40.000Z,rachel.walker,,QCHL7972,,,,20um,10,720000982,2018-05-04T07:00:00.000Z,2.20291567662531,1.83131346563329,0.000641704045817864,39176.08,26345.51,,1,0.725501964386978,AV,0.725501964386978,0.512906944751443,AV,0.512906944751443,HAKAI,Results,Technicianmr,,1: Event Metadata QCd by BF2: Metadata checked by RW.
,380541,1,2018-05-07,QUADRA,HAKAI,OCEANOGRAPHY,QOMD,2,QU29,50.2536000000001,-125.1885,50.25472893,-125.18955368,,10,,250,2018-05-07T17:28:08.000Z,2018-05-07T17:42:30.000Z,2018-06-05T18:30:55.000Z,rachel.walker,,QCHL7973,,,,3um,10,720000982,2018-05-04T07:00:00.000Z,2.20291567662531,1.83131346563329,0.000641704045817864,12953.74,9167.21,,1,0.214108566744129,AV,0.214108566744129,0.216809435448382,AV,0.216809435448382,HAKAI,Results,Technicianmr,,1: Event Metadata QCd by BF2: Metadata checked by RW.
,380541,1,2018-05-07,QUADRA,HAKAI,OCEANOGRAPHY,QOMD,2,QU29,50.2536000000001,-125.1885,50.25472893,-125.18955368,,10,,250,2018-05-07T17:28:08.000Z,2018-05-07T17:42:30.000Z,2018-06-05T18:41:12.000Z,rachel.walker,,QCHL7974,,,,GF/F,10,720000982,2018-05-04T07:00:00.000Z,2.20291567662531,1.83131346563329,0.000641704045817864,10804.82,7927.64,,1,0.162689556418376,AV,0.162689556418376,0.20996066004895,AV,0.20996066004895,HAKAI,Results,Technicianmr,,1: Event Metadata QCd by BF2: Metadata checked by RW.
,380541,1,2018-05-07,QUADRA,HAKAI,OCEANOGRAPHY,QOMD,2,QU29,50.2536000000001,-125.1885,50.25472893,-125.18955368,,10,,250,2018-05-07T17:28:08.000Z,2018-05-07T17:42:30.000Z,2018-06-05T18:31:38.000Z,rachel.walker,,QCHL7975,,,,Bulk GF/F,10,720000982,2018-05-04T07:00:00.000Z,2.20291567662531,1.83131346563329,0.000641704045817864,58382.1,39348.53,,1,1.07624933454219,AV,1.07624933454219,0.773385389306402,AV,0.773385389306402,HAKAI,Results,Technicianmr,,1: Event Metadata QCd by BF2: Metadata checked by RW.
,380541,1,2018-05-07,QUADRA,HAKAI,OCEANOGRAPHY,QOMD,2,QU29,50.2536000000001,-125.1885,50.25472893,-125.18955368,,20,,250,2018-05-07T17:28:08.000Z,2018-05-07T17:42:30.000Z,2018-06-05T18:19:28.000Z,rachel.walker,,QCHL7976,,,,20um,10,720000982,2018-05-04T07:00:00.000Z,2.20291567662531,1.83131346563329,0.000641704045817864,32286.93,21243.99,,1,0.624420790550033,AV,0.624420790550033,0.374183771732024,AV,0.374183771732024,HAKAI,Results,Technicianmr,,1: Event Metadata QCd by BF2: Metadata checked by RW.
,380541,1,2018-05-07,QUADRA,HAKAI,OCEANOGRAPHY,QOMD,2,QU29,50.2536000000001,-125.1885,50.25472893,-125.18955368,,20,,250,2018-05-07T17:28:08.000Z,2018-05-07T17:42:30.000Z,2018-06-05T18:33:43.000Z,rachel.walker,,QCHL7977,,,,3um,10,720000982,2018-05-04T07:00:00.000Z,2.20291567662531,1.83131346563329,0.000641704045817864,11784.87,8143.2,,1,0.205917487582323,AV,0.205917487582323,0.176865439333724,AV,0.176865439333724,HAKAI,Results,Technicianmr,,1: Event Metadata QCd by BF2: Metadata checked by RW.
,380541,1,2018-05-07,QUADRA,HAKAI,OCEANOGRAPHY,QOMD,2,QU29,50.2536000000001,-125.1885,50.25472893,-125.18955368,,20,,250,2018-05-07T17:28:08.000Z,2018-05-07T17:42:30.000Z,2018-06-05T18:28:51.000Z,rachel.walker,,QCHL7978,,,,GF/F,10,720000982,2018-05-04T07:00:00.000Z,2.20291567662531,1.83131346563329,0.000641704045817864,8905.07,6626.38,,1,0.128848061405609,AV,0.128848061405609,0.182634541411215,AV,0.182634541411215,HAKAI,Results,Technicianmr,,1: Event Metadata QCd by BF2: Metadata checked by RW.
,380541,1,2018-05-07,QUADRA,HAKAI,OCEANOGRAPHY,QOMD,2,QU29,50.2536000000001,-125.1885,50.25472893,-125.18955368,,20,,250,2018-05-07T17:28:08.000Z,2018-05-07T17:42:30.000Z,2018-06-05T18:46:26.000Z,rachel.walker,,QCHL7979,,,,Bulk GF/F,10,720000982,2018-05-04T07:00:00.000Z,2.20291567662531,1.83131346563329,0.000641704045817864,55643.69,37734.63,,1,1.01266414588941,AV,1.01266414588941,0.76110686765491,AV,0.76110686765491,HAKAI,Results,Technicianmr,,1: Event Metadata QCd by BF2: Metadata checked by RW.
,380541,1,2018-05-07,QUADRA,HAKAI,OCEANOGRAPHY,QOMD,2,QU29,50.2536000000001,-125.1885,50.25472893,-125.18955368,,30,,250,2018-05-07T17:28:08.000Z,2018-05-07T17:42:30.000Z,2018-06-05T18:42:15.000Z,rachel.walker,,QCHL7980,,,,20um,10,720000982,2018-05-04T07:00:00.000Z,2.20291567662531,1.83131346563329,0.000641704045817864,42673.92,27484.18,,1,0.858900750982026,AV,0.858900750982026,0.433032993035988,AV,0.433032993035988,HAKAI,Results,Technicianmr,,1: Event Metadata QCd by BF2: Metadata checked by RW.
,380541,1,2018-05-07,QUADRA,HAKAI,OCEANOGRAPHY,QOMD,2,QU29,50.2536000000001,-125.1885,50.25472893,-125.18955368,,30,,250,2018-05-07T17:28:08.000Z,2018-05-07T17:42:30.000Z,2018-06-05T18:47:09.000Z,rachel.walker,,QCHL7981,,,,3um,10,720000982,2018-05-04T07:00:00.000Z,2.20291567662531,1.83131346563329,0.000641704045817864,14100.06,9782.98,,1,0.244108408310444,AV,0.244108408310444,0.215754755846294,AV,0.215754755846294,HAKAI,Results,Technicianmr,,1: Event Metadata QCd by BF2: Metadata checked by RW.
